"Index","3M","American Express","Apple","Boeing","Caterpillar","Chevron","Cisco Systems","Coca-Cola","DuPont","ExxonMobil","General Electric","Goldman Sachs","The Home Depot","Intel","IBM","Johnson & Johnson","JPMorgan Chase","McDonald's","Merck","Microsoft","Nike","Pfizer","Procter & Gamble","Travelers","UnitedHealth Group","United Technologies","Verizon","Visa","Wal-Mart","Walt Disney"
2012-04-11,79.3988,54.90728,84.38103,67.12481,93.42305,91.09614,18.34165,33.07057,46.90632,76.19111,17.13813,111.08689,46.73167,25.10724,190.20978,58.50613,40.51002,89.24277,34.65236,27.87008,52.00558,19.77786,60.47538,54.09432,55.34587,74.32249,32.74883,28.67672,55.60746,39.74231
2012-04-12,80.8035,55.95819,83.91883,68.74284,97.72923,92.57605,18.37829,33.11642,47.78154,77.02028,17.39957,115.36057,47.55828,25.67519,192.78247,58.52438,41.27401,88.40974,34.46325,28.4486,52.19775,19.75083,60.15679,54.95916,55.76559,75.75985,32.89777,29.566,55.92362,40.49163
2012-04-13,79.71509,55.22544,81.55531,68.20038,97.22424,90.94273,18.1859,32.98803,47.42598,76.42143,17.02093,110.28197,47.86826,25.3236,190.41634,57.96787,39.77364,87.80308,34.02199,28.2925,52.44757,19.68776,59.90193,54.04783,55.37449,74.48117,32.6437,30.08882,55.57956,40.20343
2012-04-16,80.37558,55.75572,78.17305,67.97591,98.00468,91.60148,18.07596,33.2173,48.06416,77.39801,17.03896,112.81169,48.55397,25.61209,190.34123,58.36928,39.8841,87.44994,34.17508,28.54043,52.55806,19.8049,60.78485,55.01496,54.71629,74.55583,32.79264,29.51958,56.33277,40.0209
2012-04-17,81.35236,56.09317,82.15764,69.29465,99.53802,93.50552,18.39662,33.90971,48.68411,78.72467,17.43563,111.97803,48.87334,25.66618,194.78239,58.58823,40.40877,87.92984,34.67938,28.87102,52.76465,20.10224,61.0033,55.78681,55.42219,75.82519,33.06423,29.82496,57.53233,41.00077
2012-04-18,81.05468,55.95819,81.97437,68.93925,100.27254,93.29797,18.37829,34.01059,48.56559,79.00107,17.21927,110.51196,48.66669,25.19739,187.90938,57.71242,39.84728,88.13809,34.58032,28.59553,53.11535,20.22839,60.75755,55.30324,54.67814,75.78785,32.99414,29.75167,57.70901,40.81825
2012-04-19,80.7477,55.50505,79.15808,68.36873,98.9909,92.50387,18.24087,33.8501,47.96387,78.56805,17.25533,108.85423,48.43186,24.96299,187.32724,57.50259,39.78285,86.27283,34.5443,28.47615,52.65895,20.12927,60.5937,57.377,56.00407,75.04118,33.42343,29.60753,57.42074,40.42438
2012-04-20,81.38028,55.38935,77.20959,68.7896,99.33205,92.51289,18.24087,33.99225,47.97299,78.58649,17.45366,107.74269,48.33792,24.88186,187.41174,58.12296,39.32261,86.87045,34.87749,29.77094,53.21624,20.3275,61.44932,58.35343,56.7672,75.60118,33.93157,29.56356,58.07167,40.68375
2012-04-23,81.05468,55.26401,77.03711,68.14426,98.56676,92.4407,18.03015,33.79049,47.24364,78.94579,17.19222,107.08151,47.99976,24.74663,186.49158,57.81277,39.44227,86.19135,34.46325,29.49545,52.72621,20.16531,60.66652,58.50222,56.46195,74.4345,33.7914,28.85262,55.36568,40.35713
2012-04-24,82.31985,55.56289,75.49825,68.47161,99.94983,92.97311,17.79195,33.98767,48.02769,79.51699,17.61594,109.34292,48.12188,24.62042,187.78732,58.1777,39.83807,85.64806,34.46325,29.3118,51.28495,20.39057,60.9851,58.92999,56.01361,74.52783,34.60617,29.0554,53.71978,40.52044
2012-04-25,82.60824,56.79698,82.19807,72.09113,95.37648,93.71307,17.85608,34.35909,49.04878,80.01449,17.5348,109.21835,48.76062,25.11625,191.13933,58.77982,39.72762,86.21851,34.60734,29.56892,52.38031,20.61583,61.4,59.31126,56.1567,74.49049,34.58865,29.75411,53.33852,41.01999
2012-04-26,83.09198,57.45259,81.88815,72.00696,96.25242,95.85173,17.95686,34.71676,48.99408,79.29588,17.68806,109.77412,48.72305,25.4408,193.02658,59.07175,40.31672,86.77084,34.64336,29.48627,53.01447,20.77802,61.38165,60.23189,55.67974,75.83452,35.16688,30.09614,54.81705,41.65402
2012-04-27,83.12919,58.01178,81.25481,72.26883,96.40916,95.83368,18.305,35.13862,48.97585,79.30509,17.83231,109.63039,48.79819,25.58504,194.18147,59.15386,39.8933,88.17432,34.63435,29.36689,53.15379,20.79604,59.15109,59.52515,55.24094,76.53453,35.24573,30.17676,54.89144,41.64441
2012-04-30,83.12919,58.05035,78.69185,71.82925,94.75871,96.15854,18.46991,34.99648,48.73881,79.54462,17.652,110.33948,48.6479,25.60307,194.435,59.39106,39.56193,88.23769,35.33677,29.40363,53.74471,20.63385,58.41675,59.81343,53.56207,76.19852,35.37715,30.04484,54.77985,41.41385
2012-05-01,83.35246,58.78309,78.44256,72.25013,94.15015,97.70162,18.305,35.27619,48.96673,80.18954,17.85034,110.51196,49.14575,26.09891,195.29881,59.50054,40.30752,88.01133,35.45383,29.39444,53.47087,20.52573,58.35249,60.07381,54.49689,76.00253,35.53485,30.07171,54.92863,42.0671
2012-05-02,83.27803,58.86022,78.96136,72.25948,94.62962,96.58266,18.17674,35.38166,48.93026,79.41565,17.82329,109.01712,49.51208,26.30625,195.35515,59.60089,39.76444,88.29203,35.38179,29.2016,54.90252,20.4176,58.72884,60.20399,54.04856,76.11452,35.56989,29.85184,54.87284,41.82693
2012-05-03,83.1571,58.67704,78.40079,71.85732,92.8224,95.64417,18.0668,35.51005,48.55647,78.90894,17.67905,106.8707,49.28665,25.93395,194.58522,59.61001,39.58955,87.86646,35.27373,29.16487,54.96017,20.36354,59.21534,60.2133,53.15188,75.51719,35.60493,28.43974,54.85425,42.08632
2012-05-04,82.4873,57.9443,76.16796,70.93139,90.76624,93.59576,17.5171,35.30829,48.21915,77.91394,17.43563,104.43681,48.80759,25.33464,192.47261,59.06263,38.42975,86.80707,34.97655,28.4486,53.71588,20.16531,59.00422,59.98081,52.19797,74.1825,35.27201,28.77689,54.58458,41.24094
2012-05-07,81.87332,57.9443,76.73796,71.04362,89.61369,93.22578,17.48045,35.43668,48.0824,77.83102,17.4176,105.44295,48.27217,25.20751,191.30833,59.11737,38.45736,86.48109,34.7064,28.14557,53.52851,20.22839,58.97668,60.0645,52.70354,73.65049,35.50856,28.95279,55.04022,42.09592
2012-05-08,81.4547,57.74183,76.56278,70.51987,88.96825,92.80165,17.14147,35.37249,48.02769,77.40722,17.3545,104.80094,47.54889,24.85337,189.96945,59.28159,38.08918,84.70638,34.78745,28.00783,52.23618,20.20135,58.89407,59.87852,53.24727,73.56648,35.52608,28.86239,54.91004,42.55703
2012-05-09,81.18491,57.32725,76.69753,69.66377,88.50723,91.84512,17.2056,35.20741,47.4898,76.75311,17.04798,102.80783,47.06983,24.68992,189.73373,58.64297,37.40803,83.23952,34.30116,28.24658,51.95754,20.42885,58.44428,59.44145,52.67493,71.87713,35.26325,28.68649,55.26392,43.24871
2012-05-10,81.05468,57.28869,76.87811,69.42858,88.00011,93.2709,15.40075,35.4963,47.42598,76.84587,17.21025,101.87836,47.54889,24.73532,189.13972,58.90754,37.50008,83.1852,34.57132,28.22821,51.67409,20.77464,58.87571,60.111,52.7417,72.13847,35.52608,28.86972,55.41371,43.49847
2012-05-11,80.68257,57.5008,76.3647,69.20279,88.05543,92.6663,15.1259,35.52381,47.4076,77.08706,17.13813,97.8634,47.28587,25.08946,189.67715,58.69771,34.02068,83.21236,34.24712,28.6139,52.01039,20.61084,58.45346,60.09241,52.65585,72.0358,36.06051,28.80865,55.62904,43.76746
2012-05-14,79.84533,56.32455,75.22066,68.78886,86.30354,91.9895,15.30914,35.24868,46.73652,76.17797,16.7685,95.60199,46.85378,24.53555,188.04601,58.32367,32.94373,82.28878,34.41823,28.17312,51.63085,20.55624,58.36167,59.96222,52.61769,70.88777,35.82396,28.51548,55.30137,43.3928
2012-05-15,79.79881,55.86177,74.54018,68.28085,85.45525,91.05102,15.15339,35.11111,46.10221,75.87185,16.58819,95.69781,45.71719,24.40842,187.66884,58.03173,33.35795,82.40649,33.98597,27.92355,51.51075,20.29235,58.49018,59.65534,52.40783,71.09311,35.96414,28.48861,55.56351,43.2391
2012-05-16,79.94868,55.3315,73.58479,68.06446,84.69918,91.14207,15.29081,35.00106,45.82642,76.22435,17.12911,94.09758,45.81113,24.06337,188.31943,58.12296,32.63998,82.78679,34.42723,27.63701,51.40505,20.60174,59.0134,59.15317,52.36967,70.16324,35.8152,28.76764,55.41371,43.30635
2012-05-17,79.0026,53.65392,71.43417,65.59966,80.95567,91.17849,15.16255,34.44622,44.89795,75.98317,17.02093,93.02437,44.1673,23.78187,186.58455,57.97699,31.23165,81.1479,34.24712,27.47064,50.12713,20.52894,58.71048,58.30693,52.3506,68.87644,36.24449,28.15083,57.74485,42.58585
2012-05-18,78.22513,53.41288,71.46919,65.05402,81.76707,89.64883,15.08926,33.95557,44.09816,75.575,17.08404,91.50079,44.19548,23.6729,184.68938,57.79453,30.82664,81.35616,34.05801,27.0547,50.6556,20.53804,58.30659,57.82336,51.50162,67.98414,36.38467,27.57072,58.44701,42.08632
2012-05-21,79.11501,54.30952,75.633,67.52823,84.80983,90.76876,15.27249,34.1665,44.92552,76.10376,17.2373,92.47818,44.7215,23.74555,186.46198,57.90401,29.92458,82.64191,33.8599,27.49837,51.51555,20.51074,58.18726,58.30693,52.98972,69.22397,36.21821,28.44699,59.01809,42.64349
2012-05-22,78.80589,54.3288,75.05222,67.246,84.35802,90.43187,15.32746,34.01977,44.65893,76.02027,17.29139,93.45557,45.33207,23.63658,185.57568,57.94962,31.30529,82.7053,33.73382,27.50761,52.10166,20.35605,57.96696,58.41852,53.15188,69.4494,36.26201,28.97814,59.66407,42.64349
2012-05-23,79.43349,53.96244,76.88348,67.33067,85.26163,90.14051,15.29081,34.18484,44.79682,76.10376,17.29139,93.94427,45.78295,23.10083,184.91566,57.72155,31.53541,82.83207,33.62576,26.90681,51.65487,20.10126,57.26934,58.6975,52.80848,69.5621,36.16564,29.16906,60.45984,42.47057
2012-05-24,79.6021,54.31916,76.1774,67.16133,84.29348,91.10564,15.01596,34.64798,44.73247,76.63251,17.3545,92.81356,46.6941,23.29152,184.88737,58.12686,31.26847,82.87733,33.8599,26.86983,51.63566,20.14676,57.43457,58.7626,53.62884,69.03612,36.26201,29.31592,60.91858,42.69152
2012-05-25,79.41476,53.80817,75.7691,65.85366,82.92886,90.01304,14.96099,34.49666,44.49346,76.14087,17.30942,92.66024,46.44048,23.37325,183.19965,57.58336,30.83585,82.44272,33.81487,26.86059,52.26501,20.13766,57.36113,58.21394,53.53344,68.58527,36.31458,29.21802,61.14326,42.74916
2012-05-29,80.30464,54.53127,77.11391,66.22997,85.30772,91.26954,15.1992,34.60212,45.20131,76.00172,17.44465,94.21999,47.03575,23.69106,185.23625,57.65706,30.95551,82.30689,33.85089,27.32275,53.2883,20.18316,57.78338,58.47432,53.56207,70.52955,36.57741,29.44076,61.48966,43.69061
2012-05-30,79.10564,53.47073,78.04369,65.27979,83.15014,88.8931,15.01596,34.4187,44.52104,74.01656,17.16518,91.09088,46.9696,23.72739,183.4165,57.30701,30.33879,81.59158,33.67979,27.1194,52.17853,20.05576,57.20509,57.55368,53.58114,69.26154,36.2883,28.75785,61.26497,43.42162
2012-05-31,79.06818,53.82746,77.84966,65.48676,80.7897,89.51225,14.96099,34.26738,44.36476,72.9405,17.21025,92.14033,46.62,23.46405,181.87962,57.50967,30.51369,81.52769,33.84189,26.98075,52.14479,19.90106,57.17755,58.11164,53.19958,69.60907,36.48104,28.19733,61.62072,43.91156
2012-06-01,77.6069,51.51354,75.59393,63.25714,78.8534,87.78229,14.62201,33.51536,43.39951,72.28187,16.71441,89.19415,45.31608,22.82841,178.27786,56.9109,29.39071,79.12767,33.48168,26.29676,50.41916,19.69177,56.49828,56.33547,52.50322,67.646,35.94661,27.47526,61.36795,42.6531
2012-06-04,77.39146,51.59067,76.0386,63.50175,76.76958,87.93707,14.75944,33.76756,43.22484,72.19839,16.36281,87.61516,46.07198,22.73761,177.76871,57.42676,28.53467,78.77177,33.73382,26.38919,50.46737,19.66447,56.3606,56.14948,52.37922,67.11062,36.21821,27.94277,61.77988,42.6627
2012-06-05,77.28841,52.04381,75.84187,63.57701,77.12918,87.85513,14.7686,33.58414,43.51901,71.98502,16.44395,88.78014,46.22316,23.09175,178.39101,57.30701,29.44593,79.46532,33.76984,26.35222,50.8578,19.65537,56.14947,56.54005,53.45713,66.57523,36.09555,27.8571,61.32114,43.07579
2012-06-06,79.27425,53.3936,77.00476,64.93171,79.90454,90.86892,15.29081,34.21236,44.7049,74.37834,17.02093,91.42786,47.81054,23.6729,182.90736,57.85051,30.44004,80.90716,34.13006,27.12864,51.60975,19.93746,56.72776,57.75818,55.04062,69.16762,36.59493,28.47637,61.72371,43.73864
2012-06-07,80.0892,53.25862,77.03981,65.80663,80.34712,91.40612,15.19003,34.06104,45.07261,74.85144,17.12911,90.50356,48.41526,23.55486,183.33165,57.85051,30.20072,80.65164,34.51728,27.01772,51.74953,19.96476,57.60897,58.01118,54.80215,70.82072,36.48104,28.59141,61.66754,43.83471
2012-06-08,80.55755,53.85638,78.19866,65.79722,80.77126,91.81584,15.32746,34.50124,45.50467,74.99059,17.30942,91.02348,49.46407,23.98164,183.99165,58.01632,31.00153,80.07673,34.63435,27.40594,52.36652,20.14676,57.59979,58.2267,55.3268,70.91465,37.18192,28.53511,63.86761,44.42071
2012-06-11,79.78944,53.12364,76.96568,65.95715,78.54913,90.96908,15.09842,34.23529,44.73247,74.46183,17.22828,89.34821,48.5192,23.60026,181.5119,57.2241,30.20993,79.01817,34.64336,26.7127,51.79774,20.11036,57.40703,57.68322,54.81168,70.0881,37.28706,28.47882,63.22163,43.99802
2012-06-12,81.24136,54.45414,77.63809,68.28085,80.26414,91.72479,15.38243,34.4829,45.86319,75.3802,17.56185,90.54208,49.36013,24.08153,183.43536,58.10844,31.08438,79.85772,34.98556,27.07318,51.86522,20.19226,57.60897,58.03929,55.17417,69.8345,37.61998,28.67708,63.39951,44.5552
2012-06-13,80.67932,53.12364,77.09908,67.79164,78.64133,91.16938,15.26333,34.4829,45.14615,74.79578,17.46268,89.27118,48.16014,24.09969,182.06821,59.37046,31.57223,80.2775,34.95825,26.92529,49.27196,20.19226,57.43457,57.76756,55.54087,69.07369,37.66378,28.1239,62.79097,44.4111
2012-06-14,81.36313,53.07543,77.0142,67.59408,79.19456,92.79919,15.50153,34.96766,45.55064,76.18724,17.77822,90.33026,49.28454,24.49923,183.95395,60.29165,31.89439,81.87447,35.31329,27.1194,48.21152,20.52894,57.9945,59.14498,56.72809,69.63725,38.32962,28.51308,63.31525,45.32372
2012-06-15,81.90643,54.26131,77.36455,67.72578,80.15349,94.99353,15.66644,35.12925,46.18494,77.19838,18.08108,92.10182,49.01053,24.82613,187.72543,60.80752,32.24417,82.58626,35.44985,27.74793,49.04541,20.57444,57.71912,59.41672,56.39299,69.96599,38.1544,28.98059,63.42759,45.23726
2012-06-18,81.78465,53.84674,78.9344,67.64112,79.9783,94.20139,15.70309,35.07847,46.25849,77.09634,17.85506,90.14732,49.43572,24.89877,186.96169,61.07467,31.86678,82.34899,35.36792,27.58156,48.87671,20.58354,57.17755,59.09813,56.89085,70.44502,38.39095,29.3967,63.77399,45.24687
2012-06-19,82.26237,54.89764,79.15404,68.6007,81.9146,94.74769,15.73974,34.96766,46.93876,78.36721,18.08108,92.78542,50.04989,24.9805,187.56512,61.46156,32.56634,81.76495,35.71386,28.37647,48.94419,20.66544,57.10411,59.4542,57.6951,71.75999,38.3121,29.70266,63.48376,45.64074
2012-06-20,82.00009,55.37971,78.92901,68.68537,80.37478,94.35617,16.04207,34.88456,46.92038,78.82175,18.17148,92.95872,49.91761,25.09855,187.42371,61.71949,33.55125,80.89803,35.69565,28.58906,48.7803,20.62904,55.43349,59.82901,57.06319,71.29976,37.93538,30.00617,64.14846,45.85208
2012-06-21,81.24136,54.29988,77.84158,67.14252,78.3555,91.06923,15.51069,34.47367,45.54144,76.16869,17.80678,90.40729,48.43416,24.25406,182.34163,61.15757,32.686,79.97635,35.91414,27.85885,47.55597,20.56534,54.84602,58.63899,55.85682,70.27595,37.96166,29.24494,63.38078,45.53507
2012-06-22,81.33503,54.75303,78.43851,67.69756,78.33706,91.45164,15.69393,34.59832,45.92754,76.16869,18.06207,90.14732,49.15226,24.46291,182.63393,61.37865,33.12783,80.62426,36.57871,28.37647,47.91267,20.68364,54.91945,59.3605,56.55575,70.63287,38.50484,30.58382,63.00631,45.60231
2012-06-25,80.41705,54.03957,76.91178,66.84147,76.42842,90.21335,15.51986,34.51983,45.31162,75.36164,17.79766,87.82697,48.67982,23.65474,181.84192,61.2589,32.51111,80.41438,36.22367,27.60929,46.97755,20.44704,54.44213,58.23607,55.23449,69.27094,38.24201,29.68307,63.83016,44.86261
2012-06-26,80.72616,54.09742,77.08157,66.72858,76.2809,91.916,15.40991,34.66296,44.88875,76.43771,18.05295,87.64404,49.01998,23.61842,180.9839,61.1852,32.87009,81.30868,36.46947,27.74793,47.45475,20.41975,54.40541,58.23607,56.29725,69.15822,38.40847,30.14569,64.20464,45.439
2012-06-27,81.64414,54.83979,77.41441,67.6129,75.83831,93.39103,15.32746,35.24467,45.61499,77.17982,18.35383,89.80072,48.70817,23.80911,181.97391,61.5721,33.855,80.60602,36.89734,27.88658,47.29086,20.57444,55.05714,58.87325,56.76639,69.65604,38.3559,30.21422,64.214,45.98657
2012-06-28,81.64414,54.65661,76.68002,67.34008,76.18869,94.20139,15.09842,35.35086,45.67934,77.08706,18.41766,90.01254,48.84045,23.45497,180.46532,61.66422,33.02658,80.46913,37.03389,27.64626,46.7028,20.50164,55.3417,58.89198,57.06319,68.19078,38.52237,29.74427,63.9425,45.93854
2012-06-29,83.92973,56.12209,78.69454,69.89896,78.29096,96.05882,15.73057,36.09878,46.48831,79.37833,19.00119,92.29438,50.06879,24.19957,184.40652,62.23536,32.8885,80.78852,38.00799,28.27479,42.31161,20.92933,56.22291,59.81964,56.01001,70.94283,38.93414,30.26073,65.27191,46.59179
2012-07-02,83.62998,56.93196,79.84262,68.8453,77.15684,96.38661,15.72137,36.43581,45.44032,79.16497,18.68207,93.51714,50.08768,24.21774,184.64224,62.64068,33.39476,80.37788,38.09903,28.24706,42.82737,20.92933,56.16783,59.8946,53.86536,70.48259,39.36343,30.99259,64.92551,46.80313
2012-07-03,84.0234,57.47371,80.77105,69.87074,79.72013,97.76148,15.7858,36.54661,45.58741,80.03696,18.62736,94.93246,48.80266,24.39026,184.73651,62.67753,33.30195,80.83415,38.06261,28.43192,43.61306,20.81104,56.32388,60.09137,52.5441,71.14947,39.38095,30.92405,66.23619,46.67825
2012-07-05,83.90163,57.31892,82.18999,70.03067,80.02441,96.5414,15.59251,36.21882,45.60579,79.37833,18.53619,92.35215,49.2373,24.10877,184.13309,62.43801,31.90973,81.4912,37.89875,28.37647,44.44213,20.62904,56.3147,59.93208,53.43451,70.81133,39.32838,31.08805,66.54514,46.21713
2012-07-06,83.35833,56.71913,81.6429,69.3251,78.01434,95.6673,15.43603,36.08031,44.9531,78.66405,18.2353,91.91889,49.2751,23.75463,180.47475,62.30905,31.46422,81.81972,37.7895,27.90507,44.04688,20.51074,56.25044,59.27616,53.44408,69.59029,39.35496,30.6646,66.80727,46.14989
2012-07-09,83.33023,56.5063,82.72224,69.64495,76.65894,95.11189,15.32557,36.00183,43.63852,77.59727,18.27178,90.95609,49.24675,23.76371,178.83415,62.43801,31.51991,81.94747,38.35394,27.72945,43.51665,20.61084,56.49828,59.09813,53.70259,69.81571,39.63847,30.26562,67.18176,46.11146
2012-07-10,82.66516,56.48695,81.95686,68.88293,74.01266,94.58379,15.10466,36.00183,43.80399,77.09634,17.88883,90.74427,49.34124,23.2098,175.61896,62.53013,31.78907,82.35812,37.66205,27.48912,44.00349,20.41975,56.66351,59.22931,53.32919,69.64664,39.60303,29.93029,67.50943,45.49664
2012-07-11,82.29047,56.18706,81.4475,67.28362,73.52397,95.46699,15.07705,35.76176,43.33516,78.27444,17.94354,91.59153,48.82155,23.05543,174.66667,62.54856,32.10464,81.70108,37.51639,27.08242,44.47105,20.32875,56.3606,58.59214,53.65472,68.10625,39.78023,29.55335,67.64986,45.41018
2012-07-12,80.94161,55.07454,80.70232,67.46237,73.43177,95.63088,14.70887,35.38318,43.06856,78.03326,17.72472,90.52282,48.70817,22.46519,172.63007,62.37354,31.59416,83.89121,39.06402,26.46313,44.25896,20.62904,58.47182,58.3204,52.24729,67.47693,39.57645,30.01841,67.69666,45.54467
2012-07-13,82.04693,56.04195,81.52028,69.15575,75.67235,96.52319,15.01262,35.67865,43.78561,79.28557,18.0256,93.80598,49.2184,22.9283,175.38326,63.2026,33.4783,84.21973,39.57383,27.16561,45.2953,20.75644,59.74773,59.15435,52.85048,69.12065,40.05488,30.37332,68.51116,46.29398
2012-07-16,82.52465,56.72881,81.78168,68.64774,74.82407,97.22427,14.90216,35.30931,43.73045,78.89597,17.86148,94.04668,48.61369,22.81933,174.23294,63.05521,32.56871,83.6357,39.46458,27.21183,44.83738,21.04763,59.49072,58.61088,52.81218,68.76373,40.10804,31.12231,68.32392,45.97697
2012-07-17,83.34897,56.7675,81.78573,68.77945,75.52482,97.81611,14.93898,35.86794,44.44749,79.52676,17.98001,94.33553,47.92393,23.04635,173.15808,63.56187,32.4759,83.85471,40.2293,27.41518,44.71206,21.49351,59.9864,59.32302,53.52068,69.13004,40.45357,31.38666,68.43626,47.40834
2012-07-18,85.11936,56.39021,81.69409,69.51324,76.57339,98.22584,15.3716,35.75252,44.97149,79.97202,18.08942,92.9202,48.10345,23.80003,177.49529,63.90271,32.44805,84.15585,40.00171,28.14539,45.61343,21.53901,60.01603,59.96956,53.95153,70.30413,40.65734,31.28631,68.20222,47.40834
2012-07-19,85.08189,54.39735,82.78019,70.42579,76.67546,99.09992,15.35319,35.80331,45.22889,79.97202,18.05295,91.46637,48.1507,23.66382,184.18022,64.05009,31.98398,84.64864,40.00171,28.34874,45.91711,21.65731,60.10861,59.67908,52.64941,71.21522,39.46128,30.69152,66.96643,47.06251
2012-07-20,84.29504,53.99104,81.42999,69.51324,75.11652,99.41861,15.05864,35.56323,44.92552,79.73083,18.11678,90.65762,47.90503,23.17348,181.45534,63.22102,31.46422,83.57182,39.51921,27.84036,44.86631,21.56631,59.9327,58.7608,53.05154,69.72179,39.41698,30.77964,67.6405,46.67825
2012-07-23,83.70492,53.91365,81.36665,68.5913,75.70113,98.28957,14.79171,35.49398,44.77843,79.04438,18.31736,89.69482,48.1507,22.93738,179.92789,62.74201,31.96541,81.16267,39.39176,27.06394,44.75544,21.47531,59.61789,57.85189,52.18984,68.82948,39.29294,30.46634,67.26601,46.09225
2012-07-24,82.65579,53.81691,80.97453,67.76342,75.56194,96.78723,13.91728,35.39241,43.88673,78.45997,18.20795,90.95609,48.34912,22.71037,179.46588,62.0419,32.23458,80.35962,38.86374,26.94378,44.80846,21.27512,59.27531,57.05542,52.56325,67.57086,38.77908,30.02086,67.53751,46.26516
2012-07-25,83.13352,54.22322,77.47775,69.64495,76.64762,96.56871,14.19341,35.55861,44.27283,79.07221,18.2353,92.39066,48.25463,22.81933,180.1636,62.20772,32.64296,80.34137,38.80001,26.648,45.07358,21.22962,59.27531,57.13975,50.24625,68.20017,38.73478,29.91071,67.48134,46.39965
2012-07-26,84.85707,55.87748,77.46561,70.47283,77.29718,98.58093,14.1566,36.40349,44.8336,80.25959,18.74589,94.41255,49.9932,23.15532,182.86964,63.32235,33.23698,81.21742,39.44638,26.95302,46.55338,21.37522,59.77529,57.73008,49.79625,68.50074,39.3904,31.0293,68.96989,47.75418
2012-07-27,85.9062,56.62239,78.85086,71.03729,79.95108,99.48235,14.44194,36.93904,45.69772,81.1223,19.07413,97.85939,50.7491,23.6275,185.17024,64.04088,34.23938,81.39082,41.05774,27.50761,46.77028,21.68461,60.26601,58.77017,51.06964,69.76875,39.78023,31.6094,69.76567,47.97513
2012-07-30,85.50341,56.39021,80.18085,70.42579,79.51495,99.99223,14.60762,37.45151,45.66095,81.22434,18.96472,97.12766,50.31445,23.39141,185.44366,63.97639,33.54327,81.51857,40.49331,27.39669,46.2015,21.57541,60.27527,59.22931,50.99305,70.41684,39.82453,32.02551,70.19633,47.84064
2012-07-31,85.45658,55.82911,82.30048,69.53207,78.1416,99.7737,14.68125,37.30377,45.68853,80.56571,18.91913,97.14691,49.30344,23.33693,184.78366,63.76453,33.41333,81.54594,40.21109,27.23956,44.99645,21.8757,59.75678,58.70458,48.91541,69.91903,39.99286,31.59227,69.68141,47.2066
2012-08-01,85.42847,54.94877,81.76821,68.45959,76.69402,100.61137,14.70887,37.40072,45.90916,80.62138,18.90089,96.36704,48.83101,23.54578,184.02936,63.91191,33.41333,81.60983,40.31123,27.1841,44.82775,21.9859,59.26606,59.3605,49.0303,70.24777,40.05488,31.19819,68.9231,46.8992
2012-08-02,84.37936,54.64888,81.90026,67.72578,77.13015,99.47324,14.48796,36.819,45.06342,79.6659,18.70942,94.17184,48.55699,23.52761,183.34108,63.05521,32.64296,81.75583,39.97439,26.98075,44.60602,21.96754,58.80311,58.91072,48.92498,69.91903,39.53215,31.64123,69.32566,47.0529
2012-08-03,85.89683,55.73238,82.96614,68.49722,78.89323,101.1759,15.04944,37.31762,45.4771,81.21507,19.1106,97.22394,49.40738,24.02684,187.17856,63.67241,33.49686,81.75583,40.19288,27.49837,45.58451,22.29815,60.64563,59.69783,49.41328,72.14509,39.3904,32.05978,69.79376,47.81182
2012-08-06,85.62519,55.23899,83.88918,68.57248,80.12739,101.34888,15.36239,37.2299,46.1114,81.1223,19.11972,98.22525,49.13336,24.10012,187.40485,63.41447,33.69177,81.84709,40.50241,27.68323,46.04243,22.27979,60.93265,59.51979,48.82924,71.99481,39.59417,32.07202,69.54098,47.69654
2012-08-07,85.89683,55.7614,83.6682,70.04948,80.93469,101.93161,15.7766,36.82824,46.29526,81.55829,19.25648,99.39987,49.51131,24.27416,188.508,62.90782,34.35075,81.22655,40.05633,27.96977,46.35574,21.80223,61.31227,59.37923,50.3037,73.37553,39.39926,31.91781,69.26949,47.85025
2012-08-08,85.83126,56.0226,83.52671,70.18119,80.93469,102.10461,15.795,36.73128,46.2401,81.89224,19.15619,98.6874,49.87981,24.36576,188.46066,62.96309,34.48998,79.87597,40.11095,28.03447,46.2256,21.88488,61.77521,59.79153,50.48561,72.77441,39.14233,32.10139,69.94531,48.50349
2012-08-09,85.79379,54.62953,84.00307,69.88014,82.02966,102.55076,16.29205,36.58355,46.46073,82.34974,19.20177,99.74648,50.21997,24.45736,187.88306,62.93546,34.26722,79.5292,40.31123,28.1916,45.8207,21.92162,61.78447,59.86649,49.80583,72.35173,39.28408,31.4552,69.51233,47.99434
2012-08-10,86.44949,54.02974,84.13435,69.81429,82.53075,103.38844,16.14478,36.37579,46.95715,82.57382,19.23825,99.18806,50.13493,24.62224,188.70685,63.23024,34.31363,80.48738,40.57524,28.11766,45.55077,21.9859,61.8215,59.95082,49.69094,73.1595,39.51443,31.59716,69.35232,47.69654
2012-08-13,86.55254,54.30061,85.25758,69.79548,82.22453,103.14259,15.96069,36.28807,46.56776,82.29372,19.13795,99.75611,49.90816,24.4482,188.44173,63.06442,34.3322,80.21362,40.43868,28.08993,46.2015,21.78386,61.553,59.71656,49.69094,72.76501,39.22206,31.4087,69.08876,47.89828
2012-08-14,86.45886,54.25224,85.48628,69.43798,81.53786,103.17902,15.80421,36.36194,46.48433,82.34974,19.09236,99.41914,51.69397,24.25584,187.75996,63.23024,34.43429,80.41438,40.42958,28.0341,45.7484,22.02264,61.78447,59.53853,49.75796,73.05618,39.27523,31.79298,69.66293,47.73497
